60 132 800
60 129 750
60 123 550
60 117 350
60 111 100
60 111 0
60 108 0
66 105 0
69 102 0
72 102 0
72 99 0
75 96 0
75 93 0
75 93 0
75 93 0
72 90 0
72 93 50
69 93 200
66 96 450
66 96 650
63 99 700
63 99 750
63 102 750

63 141 800
63 132 750
63 126 550
63 120 350
63 114 100
63 111 0
63 108 0
66 105 0
72 102 0
72 99 0
75 96 0
72 93 0
69 93 0
72 93 0
72 90 0
69 90 0
69 90 50
69 90 200
69 87 450
69 90 650
69 87 700
66 87 750
69 90 750
66 90 850

69 132 750
66 129 550
66 126 350
66 120 100
66 117 0
66 111 0
69 108 0
69 105 0
75 102 0
78 99 0
81 96 0
81 96 0
84 96 0
84 93 0
81 93 0
78 93 50
78 93 200
75 93 450
75 93 650
72 93 700
72 90 750
72 90 750
72 90 850
72 93 850

72 171 550
72 162 350
69 156 100
69 150 0
69 144 0
69 138 0
69 132 0
72 129 0
75 126 0
78 123 0
84 120 0
87 117 0
90 114 0
87 111 0
84 111 50
81 108 200
75 108 450
75 108 650
75 108 700
72 108 750
69 108 750
69 108 850
69 111 850
69 114 750

66 156 350
66 150 100
66 144 0
66 138 0
66 135 0
66 129 0
69 126 0
72 123 0
75 117 0
78 114 0
84 111 0
87 108 0
84 105 0
84 105 50
81 102 200
84 102 450
78 105 650
81 105 700
84 105 750
87 102 750
78 105 850
69 108 850
69 108 750
69 114 600

66 156 100
66 147 0
66 141 0
69 138 0
69 132 0
69 129 0
72 123 0
75 120 0
72 117 0
72 114 0
75 111 0
81 111 0
84 108 50
81 108 200
78 108 450
78 105 650
75 105 700
75 105 750
72 105 750
72 105 850
69 108 850
69 111 750
69 114 600
69 117 300

69 147 0
69 141 0
69 135 0
69 129 0
69 126 0
69 120 0
69 117 0
69 117 0
69 114 0
72 114 0
75 111 0
81 108 50
81 105 200
81 102 450
78 99 650
81 99 700
78 99 750
75 102 750
72 102 850
69 102 850
66 102 750
66 105 600
66 105 300
66 108 150

63 147 0
63 141 0
63 135 0
63 132 0
63 129 0
63 126 0
63 120 0
66 117 0
69 111 0
72 108 0
75 105 50
78 105 200
78 102 450
78 102 650
75 99 700
75 99 750
72 99 750
69 96 850
69 96 850
66 96 750
63 96 600
63 96 300
63 96 150
63 96 0

63 141 0
63 135 0
63 132 0
63 129 0
63 126 0
63 123 0
63 117 0
66 114 0
66 108 0
69 108 50
72 105 200
78 102 450
78 102 650
75 99 700
75 96 750
72 96 750
72 96 850
0 93 850
69 93 750
66 93 600
63 90 300
63 90 150
63 93 0
63 93 0

63 129 0
63 126 0
63 120 0
66 117 0
66 111 0
66 108 0
66 105 0
66 102 0
66 99 50
66 96 200
69 96 450
72 96 650
72 93 700
75 93 750
75 93 750
72 93 850
69 93 850
69 93 750
66 93 600
66 90 300
66 90 150
66 90 0
66 90 0
66 90 0

66 114 0
66 111 0
63 108 0
63 102 0
63 99 0
63 96 0
63 96 0
66 93 50
66 93 200
66 90 450
66 90 650
69 90 700
72 87 750
72 87 750
72 87 850
72 84 850
69 84 750
69 84 600
66 87 300
66 87 150
63 87 0
63 90 0
63 96 0
63 96 0

63 108 0
66 105 0
66 102 0
66 99 0
66 96 0
66 96 0
66 93 50
66 90 200
66 90 450
66 87 650
66 87 700
69 84 750
72 84 750
75 84 850
72 84 850
72 84 750
72 84 600
69 84 300
69 84 150
69 87 0
66 87 0
66 90 0
66 93 0
66 96 0

66 120 0
66 114 0
66 111 0
66 105 0
66 102 0
66 99 50
66 96 200
66 96 450
69 93 650
69 93 700
69 90 750
69 90 750
69 90 850
72 87 850
69 87 750
69 90 600
72 87 300
72 90 150
69 90 0
66 90 0
66 93 0
66 93 0
66 96 0
66 99 0

66 111 0
66 105 0
63 102 0
63 99 0
63 96 50
63 93 200
63 90 450
66 90 650
66 87 700
66 87 750
69 87 750
72 84 850
72 84 850
72 84 750
72 84 600
75 84 300
72 84 150
72 84 0
72 84 0
69 84 0
66 87 0
66 87 0
66 90 0
63 93 0

63 105 0
63 102 0
63 96 0
63 93 50
63 90 200
60 87 450
63 84 650
66 84 700
69 81 750
72 81 750
72 78 850
72 78 850
72 78 750
72 78 600
72 75 300
72 75 150
72 75 0
72 78 0
69 78 0
66 81 0
66 81 0
66 84 0
63 87 0
63 90 0

63 111 0
63 108 0
63 105 50
63 102 200
63 99 450
63 96 650
63 93 700
66 90 750
69 87 750
72 84 850
72 84 850
78 84 750
75 81 600
75 81 300
72 81 150
75 78 0
75 78 0
75 78 0
72 78 0
69 78 0
66 78 0
66 81 0
66 81 0
66 81 0

66 117 0
66 111 50
63 108 200
63 105 450
63 99 650
63 99 700
63 96 750
69 93 750
72 93 850
75 90 850
78 90 750
78 87 600
78 87 300
78 87 150
78 87 0
78 84 0
75 84 0
75 84 0
72 84 0
72 84 0
69 81 0
69 81 0
69 81 0
66 81 0

66 126 50
66 123 200
66 120 450
66 117 650
63 111 700
63 108 750
66 102 750
69 99 850
72 96 850
75 96 750
78 93 600
81 93 300
78 93 150
81 93 0
78 90 0
78 90 0
78 90 0
75 90 0
75 90 0
69 90 0
69 90 0
66 93 0
66 96 0
66 99 0

66 30 200
66 60 450
63 90 650
63 120 700
63 114 750
63 111 750
63 105 850
66 102 850
69 99 750
75 99 600
75 96 300
78 93 150
81 93 0
81 90 0
78 90 0
75 87 0
75 87 0
75 87 0
72 87 0
69 90 0
66 90 0
66 93 0
66 96 0
66 99 50

66 132 450
66 126 650
66 120 700
66 117 750
66 114 750
66 111 850
66 105 850
66 102 750
69 102 600
72 99 300
75 96 150
78 96 0
78 96 0
75 93 0
78 93 0
75 93 0
75 93 0
72 93 0
72 93 0
69 93 0
69 96 0
66 99 0
66 102 50
63 105 200

63 132 650
63 126 700
66 120 750
66 117 750
66 111 850
66 105 850
66 102 750
69 99 600
69 96 300
72 96 150
78 93 0
78 93 0
78 93 0
75 90 0
75 90 0
75 90 0
72 90 0
72 90 0
72 90 0
69 93 0
66 93 0
66 96 50
66 99 200
63 102 350

63 132 700
63 126 750
63 120 750
63 117 850
63 111 850
63 108 750
63 105 600
63 102 300
66 99 150
72 99 0
75 96 0
78 96 0
78 93 0
78 93 0
78 90 0
78 90 0
75 90 0
75 90 0
72 90 0
69 90 0
66 93 50
66 96 200
66 99 350
66 102 550

66 138 750
63 132 750
63 126 850
63 120 850
63 117 750
63 114 600
66 111 300
66 105 150
69 105 0
69 102 0
75 99 0
84 99 0
84 96 0
75 96 0
69 93 0
66 93 0
66 93 0
66 93 0
66 93 0
69 93 50
69 93 200
69 93 350
72 93 550
72 96 700

72 114 750
75 111 850
72 108 850
0 105 750
72 105 600
72 102 300
72 99 150
78 96 0
84 93 0
87 93 0
90 90 0
90 87 0
87 87 0
84 84 0
84 84 0
87 84 0
84 84 0
78 84 0
75 84 50
75 84 200
75 81 350
75 81 550
75 84 700
75 84 800

75 165 850
75 159 850
75 156 750
75 150 600
75 147 300
75 141 150
75 138 0
75 135 0
78 129 0
78 126 0
81 123 0
81 120 0
81 117 0
81 117 0
81 114 0
81 114 0
81 114 0
81 117 50
78 114 200
75 114 350
72 114 550
72 114 700
72 117 800
69 120 900

69 162 850
69 156 750
69 150 600
69 144 300
69 141 150
69 135 0
69 132 0
72 129 0
72 126 0
72 126 0
72 123 0
75 117 0
75 117 0
78 114 0
78 114 0
78 111 0
78 108 50
75 108 200
72 108 350
72 111 550
72 111 700
72 111 800
72 114 900
72 117 850

69 150 750
69 141 600
69 135 300
69 135 150
69 129 0
69 126 0
69 123 0
69 120 0
69 117 0
72 114 0
75 111 0
75 111 0
78 111 0
78 111 0
78 111 0
78 108 50
78 105 200
75 105 350
75 105 550
72 105 700
72 105 800
69 105 900
69 108 850
69 114 850

66 144 600
66 138 300
66 132 150
66 126 0
66 123 0
66 117 0
69 114 0
69 111 0
69 108 0
72 105 0
72 102 0
75 102 0
78 99 0
78 99 0
78 96 50
78 96 200
78 96 350
75 96 550
75 96 700
72 96 800
72 99 900
69 102 850
69 105 850
69 108 700

69 138 300
69 132 150
66 129 0
66 123 0
66 120 0
66 114 0
66 111 0
69 105 0
69 105 0
72 102 0
78 99 0
81 96 0
81 96 0
84 93 50
81 93 200
81 93 350
78 93 550
78 93 700
75 93 800
72 93 900
69 96 850
69 99 850
69 99 700
69 102 550

69 153 150
69 147 0
69 141 0
66 135 0
66 132 0
66 126 0
69 123 0
72 117 0
75 114 0
78 111 0
84 108 0
84 108 0
84 105 50
84 105 200
81 102 350
81 99 550
81 99 700
81 99 800
78 99 900
75 99 850
72 99 850
72 99 700
69 99 550
69 99 300

69 168 0
69 162 0
69 153 0
69 144 0
66 138 0
66 132 0
66 126 0
69 123 0
75 120 0
75 117 0
81 114 0
81 111 50
81 111 200
81 108 350
78 108 550
78 105 700
75 102 800
75 102 900
72 102 850
69 102 850
69 102 700
69 102 550
66 102 300
66 102 100

66 135 0
66 132 0
66 126 0
69 123 0
69 120 0
69 117 0
69 114 0
69 111 0
69 108 0
72 105 0
75 102 50
78 99 200
78 99 350
78 99 550
75 96 700
75 96 800
75 93 900
75 93 850
75 93 850
69 96 700
69 96 550
69 99 300
66 102 100
66 105 0

66 135 0
66 129 0
66 123 0
66 117 0
66 114 0
0 111 0
69 108 0
69 105 0
72 102 0
75 99 50
78 99 200
84 96 350
81 96 550
81 96 700
78 93 800
78 93 900
78 93 850
75 93 850
75 96 700
72 96 550
69 96 300
69 99 100
66 102 0
66 105 0

66 144 0
66 138 0
66 132 0
63 129 0
63 123 0
66 120 0
66 114 0
66 111 0
66 108 50
72 108 200
75 105 350
78 105 550
78 102 700
78 102 800
78 99 900
75 99 850
75 96 850
75 99 700
75 99 550
72 99 300
69 99 100
69 102 0
69 105 0
69 108 0

69 165 0
69 159 0
66 150 0
66 144 0
66 138 0
66 129 0
69 126 0
69 123 50
72 120 200
72 120 350
75 114 550
78 114 700
81 111 800
81 108 900
78 108 850
78 105 850
78 105 700
75 105 550
75 105 300
72 105 100
69 105 0
69 108 0
69 111 0
69 114 0

69 168 0
69 162 0
69 153 0
66 144 0
69 138 0
69 135 0
69 129 50
69 123 200
69 120 350
72 117 550
78 114 700
81 111 800
84 111 900
0 111 850
78 111 850
78 108 700
78 108 550
75 105 300
75 105 100
72 105 0
69 108 0
69 111 0
66 114 0
66 117 0

66 165 0
66 156 0
66 150 0
66 144 0
66 138 0
66 135 50
69 132 200
69 126 350
0 123 550
75 117 700
78 114 800
81 111 900
81 111 850
78 111 850
78 111 700
78 108 550
78 108 300
78 108 100
75 108 0
72 108 0
69 105 0
69 105 0
69 105 0
69 108 0

69 156 0
66 150 0
66 144 0
66 138 0
66 135 50
66 129 200
66 123 350
69 120 550
69 117 700
72 117 800
78 114 900
0 111 850
81 108 850
81 108 700
78 105 550
78 102 300
78 102 100
75 99 0
75 99 0
72 99 0
69 96 0
69 96 0
69 99 0
69 96 0

69 147 0
69 138 0
66 132 0
69 126 50
66 123 200
66 120 350
66 114 550
69 111 700
72 108 800
75 108 900
81 105 850
81 102 850
81 102 700
78 102 550
78 102 300
78 99 100
78 96 0
75 96 0
75 96 0
72 96 0
69 99 0
72 102 0
72 105 0
69 108 0

69 138 0
69 132 0
69 129 50
66 123 200
66 120 350
66 117 550
66 111 700
72 111 800
72 108 900
78 105 850
81 105 850
87 105 700
84 102 550
81 102 300
0 99 100
81 96 0
81 96 0
78 96 0
75 96 0
72 96 0
72 99 0
72 99 0
72 102 0
72 105 0

69 153 0
69 147 50
66 138 200
69 132 350
66 129 550
69 126 700
66 123 800
72 117 900
75 114 850
81 111 850
84 108 700
84 108 550
87 105 300
84 102 100
84 102 0
84 102 0
84 99 0
78 102 0
75 102 0
75 102 0
72 105 0
69 105 0
69 108 0
69 111 0

69 162 50
69 156 200
69 147 350
69 141 550
66 135 700
66 132 800
66 126 900
72 123 850
75 120 850
75 117 700
81 114 550
84 114 300
84 114 100
81 114 0
78 111 0
78 108 0
78 108 0
78 105 0
72 105 0
72 105 0
69 105 0
69 105 0
66 108 0
66 111 0

66 150 200
66 144 350
66 138 550
66 132 700
66 126 800
66 123 900
69 117 850
69 114 850
69 111 700
72 108 550
75 105 300
78 105 100
78 102 0
78 102 0
78 99 0
75 99 0
75 96 0
72 96 0
69 96 0
69 96 0
66 99 0
66 102 0
66 102 0
66 105 50

66 132 350
66 126 550
66 123 700
66 117 800
66 114 900
66 111 850
69 108 850
69 105 700
69 102 550
69 102 300
75 99 100
78 96 0
78 96 0
78 96 0
75 93 0
75 93 0
72 93 0
72 93 0
72 93 0
69 93 0
66 93 0
66 93 0
66 93 50
66 93 100

63 129 550
63 123 700
63 120 800
63 114 900
63 108 850
63 105 850
63 102 700
63 99 550
66 96 300
66 93 100
69 93 0
75 90 0
75 90 0
78 90 0
75 90 0
75 87 0
72 87 0
69 87 0
69 87 0
66 87 0
66 84 0
66 87 50
66 87 100
63 87 300

63 117 700
63 114 800
63 108 900
63 105 850
63 102 850
63 99 700
66 96 550
66 93 300
66 93 100
69 90 0
0 90 0
0 87 0
75 87 0
75 87 0
75 84 0
75 84 0
75 84 0
72 84 0
72 84 0
69 87 0
66 87 50
66 90 100
66 93 300
63 96 600

63 117 800
63 111 900
63 108 850
63 108 850
63 105 700
63 102 550
63 99 300
66 99 100
66 96 0
69 93 0
75 93 0
75 90 0
78 90 0
78 90 0
75 90 0
75 90 0
72 87 0
75 87 0
72 90 0
69 90 50
66 93 100
66 96 300
66 96 600
66 99 850

66 123 900
66 120 850
63 117 850
63 114 700
63 111 550
63 108 300
63 105 100
69 102 0
72 99 0
0 96 0
81 93 0
84 90 0
81 90 0
81 90 0
81 87 0
81 87 0
81 87 0
81 87 0
78 90 50
75 90 100
75 93 300
72 93 600
72 96 850
72 99 900

72 129 850
69 129 850
69 126 700
69 123 550
69 120 300
66 117 100
69 111 0
75 108 0
75 105 0
81 102 0
87 102 0
90 99 0
87 99 0
87 96 0
84 96 0
84 96 0
84 93 0
84 96 50
81 96 100
78 96 300
75 96 600
75 99 850
72 102 900
72 105 1000

69 153 850
69 153 700
69 150 550
69 150 300
69 144 100
69 138 0
69 135 0
72 129 0
78 126 0
81 123 0
87 123 0
90 120 0
90 120 0
90 117 0
87 114 0
84 111 0
84 111 50
84 108 100
81 108 300
78 108 600
75 108 850
72 111 900
75 111 1000
72 114 1000

75 171 700
72 168 550
72 168 300
72 168 100
69 162 0
69 159 0
72 150 0
75 147 0
81 141 0
84 138 0
90 135 0
96 132 0
93 129 0
93 126 0
87 123 0
87 120 50
84 120 100
84 120 300
78 120 600
75 117 850
72 117 900
72 117 1000
72 114 1000
72 114 900

72 207 550
72 192 300
69 183 100
69 174 0
69 168 0
69 165 0
69 159 0
75 156 0
78 150 0
81 147 0
90 141 0
93 138 0
93 135 0
90 129 0
87 129 50
87 126 100
84 126 300
84 126 600
81 126 850
78 126 900
75 123 1000
72 120 1000
72 120 900
69 117 800

69 210 300
69 201 100
69 195 0
69 189 0
69 180 0
69 174 0
69 171 0
72 165 0
78 159 0
81 156 0
84 150 0
0 144 0
84 141 0
84 138 50
84 135 100
81 135 300
84 132 600
81 132 850
75 132 900
72 132 1000
72 132 1000
69 132 900
72 132 800
69 138 450

69 162 100
69 156 0
69 153 0
69 147 0
69 144 0
69 138 0
69 135 0
72 132 0
72 129 0
72 126 0
75 123 0
78 123 0
84 120 50
81 117 100
81 117 300
81 117 600
78 117 850
75 117 900
72 117 1000
72 117 1000
69 117 900
69 120 800
69 123 450
69 126 400

66 135 0
66 138 0
66 138 0
66 135 0
69 132 0
69 126 0
69 123 0
69 117 0
72 117 0
75 114 0
75 111 0
81 111 50
81 108 100
78 108 300
78 105 600
75 105 850
75 102 900
75 102 1000
72 105 1000
69 105 900
69 105 800
66 111 450
66 114 400
66 120 150

66 108 0
66 114 0
66 120 0
66 126 0
69 123 0
69 117 0
69 114 0
69 111 0
69 108 0
72 105 0
75 105 50
78 102 100
81 102 300
78 102 600
78 99 850
78 99 900
78 99 1000
75 99 1000
72 99 900
72 99 800
69 99 450
69 102 400
66 108 150
66 111 0

66 120 0
66 120 0
66 120 0
66 123 0
69 120 0
69 114 0
69 111 0
69 108 0
69 108 0
69 105 50
72 105 100
72 102 300
75 102 600
78 102 850
78 99 900
78 99 1000
75 99 1000
75 99 900
72 99 800
69 102 450
69 102 400
69 105 150
69 108 0
66 114 0

66 96 0
69 105 0
69 114 0
69 123 0
69 117 0
69 114 0
69 111 0
72 108 0
72 105 50
72 102 100
78 102 300
81 99 600
78 99 850
78 96 900
78 96 1000
78 96 1000
75 96 900
75 96 800
72 96 450
69 96 400
69 96 150
69 96 0
69 96 0
66 96 0

66 126 0
66 126 0
66 129 0
66 129 0
66 126 0
66 120 0
66 120 0
66 117 50
69 114 100
75 114 300
78 111 600
81 108 850
81 108 900
81 105 1000
81 105 1000
78 102 900
78 102 800
75 102 450
75 102 400
72 102 150
69 102 0
69 102 0
69 102 0
69 102 0

69 126 0
66 126 0
66 126 0
66 129 0
66 126 0
66 123 0
66 120 50
69 114 100
72 111 300
78 111 600
81 108 850
84 105 900
84 105 1000
81 102 1000
81 99 900
81 99 800
78 99 450
78 99 400
75 99 150
72 99 0
72 105 0
72 108 0
72 111 0
69 114 0

69 147 0
69 144 0
69 141 0
72 141 0
72 135 0
72 132 50
72 126 100
72 123 300
75 120 600
