102 850
99 750
99 600
96 300
93 150
93 0
90 0
90 0
87 0
87 0
87 0
87 0
90 0
90 0
93 0
96 0
99 50

132 450
126 650
120 700
117 750
114 750
111 850
105 850
102 750
102 600
99 300
96 150
96 0
96 0
93 0
93 0
93 0
93 0
93 0
93 0
93 0
96 0
99 0
102 50
105 200

132 650
126 700
120 750
117 750
111 850
105 850
102 750
99 600
96 300
96 150
93 0
93 0
93 0
90 0
90 0
90 0
90 0
90 0
90 0
93 0
93 0
96 50
99 200
102 350

132 700
126 750
120 750
117 850
111 850
108 750
105 600
102 300
99 150
99 0
96 0
96 0
93 0
93 0
90 0
90 0
90 0
90 0
90 0
90 0
93 50
96 200
99 350
102 550

138 750
132 750
126 850
120 850
117 750
114 600
111 300
105 150
105 0
102 0
99 0
99 0
96 0
96 0
93 0
93 0
93 0
93 0
93 0
93 50
93 200
93 350
93 550
96 700

114 750
111 850
108 850
105 750
105 600
102 300
99 150
96 0
93 0
93 0
90 0
87 0
87 0
84 0
84 0
84 0
84 0
84 0
84 50
84 200
81 350
81 550
84 700
84 800

165 850
159 850
156 750
150 600
147 300
141 150
138 0
135 0
129 0
126 0
123 0
120 0
117 0
117 0
114 0
114 0
114 0
117 50
114 200
114 350
114 550
114 700
117 800
120 900

162 850
156 750
150 600
144 300
141 150
135 0
132 0
129 0
126 0
126 0
123 0
117 0
117 0
114 0
114 0
111 0
108 50
108 200
108 350
111 550
111 700
111 800
114 900
117 850

150 750
141 600
135 300
135 150
129 0
126 0
123 0
120 0
117 0
114 0
111 0
111 0
111 0
111 0
111 0
108 50
105 200
105 350
105 550
105 700
105 800
105 900
108 850
114 850

144 600
138 300
132 150
126 0
123 0
117 0
114 0
111 0
108 0
105 0
102 0
102 0
99 0
99 0
96 50
96 200
96 350
96 550
96 700
96 800
99 900
102 850
105 850
108 700

138 300
132 150
129 0
123 0
120 0
114 0
111 0
105 0
105 0
102 0
99 0
96 0
96 0
93 50
93 200
93 350
93 550
93 700
93 800
93 900
96 850
99 850
99 700
102 550

153 150
147 0
141 0
135 0
132 0
126 0
123 0
117 0
114 0
111 0
108 0
108 0
105 50
105 200
102 350
99 550
99 700
99 800
99 900
99 850
99 850
99 700
99 550
99 300

168 0
162 0
153 0
144 0
138 0
132 0
126 0
123 0
120 0
117 0
114 0
111 50
111 200
108 350
108 550
105 700
102 800
102 900
102 850
102 850
102 700
102 550
102 300
102 100

135 0
132 0
126 0
123 0
120 0
117 0
114 0
111 0
108 0
105 0
102 50
99 200
99 350
99 550
96 700
96 800
93 900
93 850
93 850
96 700
96 550
99 300
102 100
105 0

135 0
129 0
123 0
117 0
114 0
111 0
108 0
105 0
102 0
99 50
99 200
96 350
96 550
96 700
93 800
93 900
93 850
93 850
96 700
96 550
96 300
99 100
102 0
105 0

144 0
138 0
132 0
129 0
123 0
120 0
114 0
111 0
108 50
108 200
105 350
105 550
102 700
102 800
99 900
99 850
96 850
99 700
99 550
99 300
99 100
102 0
105 0
108 0

165 0
159 0
150 0
144 0
138 0
129 0
126 0
123 50
120 200
120 350
114 550
114 700
111 800
108 900
108 850
105 850
105 700
105 550
105 300
105 100
105 0
108 0
111 0
114 0

168 0
162 0
153 0
144 0
138 0
135 0
129 50
123 200
120 350
117 550
114 700
111 800
111 900
111 850
111 850
108 700
108 550
105 300
105 100
105 0
108 0
111 0
114 0
117 0

165 0
156 0
150 0
144 0
138 0
135 50
132 200
126 350
123 550
117 700
114 800
111 900
111 850
111 850
111 700
108 550
108 300
108 100
108 0
108 0
105 0
105 0
105 0
108 0

156 0
150 0
144 0
138 0
135 50
129 200
123 350
120 550
117 700
117 800
114 900
111 850
108 850
108 700
105 550
102 300
102 100
99 0
99 0
99 0
96 0
96 0
99 0
96 0

147 0
138 0
132 0
126 50
123 200
120 350
114 550
111 700
108 800
108 900
105 850
102 850
102 700
102 550
102 300
99 100
96 0
96 0
96 0
96 0
99 0
102 0
105 0
108 0

138 0
132 0
129 50
123 200
120 350
117 550
111 700
111 800
108 900
105 850
105 850
105 700
102 550
102 300
99 100
96 0
96 0
96 0
96 0
96 0
99 0
99 0
102 0
105 0

153 0
147 50
138 200
132 350
129 550
126 700
123 800
117 900
114 850
111 850
108 700
108 550
105 300
102 100
102 0
102 0
99 0
102 0
102 0
102 0
105 0
105 0
108 0
111 0

162 50
156 200
147 350
141 550
135 700
132 800
126 900
123 850
120 850
117 700
114 550
114 300
114 100
114 0
111 0
108 0
108 0
105 0
105 0
105 0
105 0
105 0
108 0
111 0

150 200
144 350
138 550
132 700
126 800
123 900
117 850
114 850
111 700
108 550
105 300
105 100
102 0
102 0
99 0
99 0
96 0
96 0
96 0
96 0
99 0
102 0
102 0
105 50

132 350
126 550
123 700
117 800
114 900
111 850
108 850
105 700
102 550
102 300
99 100
96 0
96 0
96 0
93 0
93 0
93 0
93 0
93 0
93 0
93 0
93 0
93 50
93 100

129 550
123 700
120 800
114 900
108 850
105 850
102 700
99 550
96 300
93 100
93 0
90 0
90 0
90 0
90 0
87 0
87 0
87 0
87 0
87 0
84 0
87 50
87 100
87 300

117 700
114 800
108 900
105 850
102 850
99 700
96 550
93 300
93 100
90 0
90 0
87 0
87 0
87 0
84 0
84 0
84 0
84 0
84 0
87 0
87 50
90 100
93 300
96 600

117 800
111 900
108 850
108 850
105 700
102 550
99 300
99 100
96 0
93 0
93 0
90 0
90 0
90 0
90 0
90 0
87 0
87 0
90 0
90 50
93 100
96 300
96 600
99 850

123 900
120 850
117 850
114 700
111 550
108 300
105 100
102 0
99 0
96 0
93 0
90 0
90 0
90 0
87 0
87 0
87 0
87 0
90 50
90 100
93 300
93 600
96 850
99 900

129 850
129 850
126 700
123 550
120 300
117 100
111 0
108 0
105 0
102 0
102 0
99 0
99 0
96 0
96 0
96 0
93 0
96 50
96 100
96 300
96 600
99 850
102 900
105 1000

153 850
153 700
150 550
150 300
144 100
138 0
135 0
129 0
126 0
123 0
123 0
120 0
120 0
117 0
114 0
111 0
111 50
108 100
108 300
108 600
108 850
111 900
111 1000
114 1000

171 700
168 550
168 300
168 100
162 0
159 0
150 0
147 0
141 0
138 0
135 0
132 0
129 0
126 0
123 0
120 50
120 100
120 300
120 600
117 850
117 900
117 1000
114 1000
114 900

207 550
192 300
183 100
174 0
168 0
165 0
159 0
156 0
150 0
147 0
141 0
138 0
135 0
129 0
129 50
126 100
126 300
126 600
126 850
126 900
123 1000
120 1000
120 900
117 800

210 300
201 100
195 0
189 0
180 0
174 0
171 0
165 0
159 0
156 0
150 0
144 0
141 0
138 50
135 100
135 300
132 600
132 850
132 900
132 1000
132 1000
132 900
132 800
138 450

162 100
156 0
153 0
147 0
144 0
138 0
135 0
132 0
129 0
126 0
123 0
123 0
120 50
117 100
117 300
117 600
117 850
117 900
117 1000
117 1000
117 900
120 800
123 450
126 400

135 0
138 0
138 0
135 0
132 0
126 0
123 0
117 0
117 0
114 0
111 0
111 50
108 100
108 300
105 600
105 850
102 900
102 1000
105 1000
105 900
105 800
111 450
114 400
120 150

108 0
114 0
120 0
126 0
123 0
117 0
114 0
111 0
108 0
105 0
105 50
102 100
102 300
102 600
99 850
99 900
99 1000
99 1000
99 900
99 800
99 450
102 400
108 150
111 0

120 0
120 0
120 0
123 0
120 0
114 0
111 0
108 0
108 0
105 50
105 100
102 300
102 600
102 850
99 900
99 1000
99 1000
99 900
99 800
102 450
102 400
105 150
108 0
114 0

96 0
105 0
114 0
123 0
117 0
114 0
111 0
108 0
105 50
102 100
102 300
99 600
99 850
96 900
96 1000
96 1000
96 900
96 800
96 450
96 400
96 150
96 0
96 0
96 0

126 0
126 0
129 0
129 0
126 0
120 0
120 0
117 50
114 100
114 300
111 600
108 850
108 900
105 1000
105 1000
102 900
102 800
102 450
102 400
102 150
102 0
102 0
102 0
102 0

126 0
126 0
126 0
129 0
126 0
123 0
120 50
114 100
111 300
111 600
108 850
105 900
105 1000
102 1000
99 900
99 800
99 450
99 400
99 150
99 0
105 0
108 0
111 0
114 0

147 0
144 0
141 0
141 0
135 0
132 50
126 100
123 300
120 600
117 850
114 900
111 1000
111 1000
108 900
108 800
108 450
108 400
108 150
108 0
108 0
111 0
111 0
114 0
117 0

144 0
141 0
141 0
141 0
138 50
135 100
129 300
126 600
123 850
120 900
117 1000
117 1000
117 900
114 800
114 450
114 400
111 150
114 0
114 0
114 0
114 0
117 0
120 0
126 0

165 0
162 0
162 0
162 50
153 100
150 300
144 600
138 850
135 900
129 1000
126 1000
123 900
123 800
120 450
120 400
117 150
117 0
117 0
117 0
117 0
117 0
123 0
126 0
129 0

150 0
159 0
165 50
174 100
168 300
165 600
159 850
153 900
147 1000
144 1000
138 900
135 800
132 450
129 400
129 150
126 0
126 0
126 0
123 0
123 0
123 0
126 0
129 0
135 0

159 800
153 450
150 400
147 150
144 0
138 0
132 0
126 0
123 0
120 0
117 0
117 0
114 0
111 0
111 0
108 0
108 50
108 100
108 200
111 600
111 300
114 350
117 800
120 750

198 450
192 400
186 150
180 0
177 0
171 0
168 0
165 0
159 0
156 0
153 0
147 0
144 0
144 0
141 0
138 50
138 100
141 200
141 600
141 300
138 350
141 800
141 750
147 750

249 400
237 150
228 0
219 0
216 0
210 0
201 0
198 0
192 0
192 0
189 0
186 0
180 0
177 0
171 50
168 100
165 200
162 600
162 300
159 350
159 800
162 750
165 750
168 500

210 150
201 0
195 0
189 0
183 0
177 0
174 0
171 0
168 0
162 0
159 0
156 0
153 0
150 50
150 100
147 200
144 600
144 300
144 350
144 800
144 750
144 750
147 500
150 400

219 0
213 0
204 0
198 0
192 0
183 0
180 0
174 0
168 0
162 0
159 0
156 0
153 50
150 100
147 200
144 600
144 300
141 350
141 800
141 750
138 750
138 500
138 400
138 150

180 0
174 0
171 0
165 0
159 0
153 0
150 0
147 0
141 0
141 0
138 0
135 50
132 100
129 200
126 600
123 300
123 350
123 800
120 750
120 750
120 500
120 400
123 150
123 0

162 0
159 0
159 0
156 0
150 0
147 0
144 0
138 0
138 0
138 0
138 50
135 100
132 200
129 600
126 300
123 350
120 800
120 750
120 750
120 500
120 400
123 150
126 0
129 0

153 0
153 0
150 0
147 0
144 0
144 0
138 0
135 0
132 0
129 50
126 100
126 200
123 600
120 300
117 350
114 800
114 750
114 750
114 500
114 400
117 150
120 0
123 0
129 0

117 0
114 0
111 0
108 0
105 0
102 0
99 0
96 0
96 50
93 100
93 200
90 600
90 300
87 350
87 800
87 750
87 750
87 500
90 400
90 150
93 0
93 0
96 0
102 0

114 0
108 0
105 0
102 0
99 0
99 0
96 0
96 50
93 100
93 200
90 600
87 300
87 350
87 800
84 750
84 750
84 500
84 400
84 150
87 0
90 0
90 0
96 0
102 0

120 0
117 0
114 0
111 0
105 0
105 0
102 50
99 100
96 200
96 600
96 300
93 350
93 800
90 750
90 750
90 500
90 400
90 150
90 0
93 0
93 0
96 0
102 0
108 0

141 0
135 0
129 0
123 0
117 0
114 50
111 100
108 200
105 600
105 300
102 350
102 800
102 750
99 750
99 500
99 400
96 150
96 0
96 0
96 0
96 0
96 0
96 0
99 0

168 0
162 0
153 0
147 0
141 50
138 100
132 200
129 600
126 300
123 350
120 800
120 750
114 750
111 500
111 400
108 150
108 0
105 0
105 0
105 0
102 0
102 0
102 0
102 0

183 0
177 0
168 0
165 50
156 100
153 200
147 600
144 300
141 350
138 800
135 750
132 750
129 500
129 400
126 150
126 0
123 0
120 0
120 0
120 0
120 0
120 0
123 0
126 0

144 0
138 0
135 50
129 100
126 200
123 600
120 300
117 350
117 800
114 750
111 750
111 500
108 400
108 150
105 0
105 0
102 0
105 0
105 0
105 0
105 0
108 0
114 0
120 0

144 0
135 50
132 100
129 200
126 600
126 300
123 350
123 800
117 750
117 750
114 500
111 400
111 150
108 0
105 0
105 0
102 0
105 0
105 0
105 0
108 0
108 0
111 0
114 0

150 50
144 100
138 200
135 600
129 300
126 350
123 800
120 750
117 750
114 500
114 400
111 150
111 0
108 0
108 0
108 0
108 0
105 0
105 0
105 0
108 0
111 0
114 0
117 0

168 100
162 200
156 600
150 300
144 350
138 800
132 750
129 750
126 500
123 400
123 150
120 0
117 0
114 0
114 0
111 0
111 0
108 0
108 0
108 0
111 0
111 0
114 0
120 50

180 200
171 600
162 300
159 350
150 800
147 750
144 750
138 500
138 400
135 150
132 0
129 0
129 0
126 0
123 0
123 0
120 0
120 0
120 0
117 0
117 0
114 0
114 50
117 100

174 600
165 300
159 350
153 800
147 750
141 750
135 500
132 400
129 150
126 0
123 0
120 0
117 0
114 0
114 0
111 0
108 0
108 0
105 0
105 0
105 0
105 50
102 100
102 150

156 300
150 350
147 800
141 750
135 750
132 500
126 400
123 150
120 0
117 0
114 0
111 0
111 0
108 0
108 0
108 0
108 0
105 0
108 0
105 0
108 50
111 100
114 150
117 450

132 350
126 800
123 750
117 750
114 500
111 400
108 150
105 0
102 0
102 0
102 0
99 0
99 0
96 0
96 0
93 0
93 0
93 0
93 0
93 50
96 100
99 150
102 450
108 550

132 800
126 750
120 750
117 500
111 400
108 150
108 0
105 0
102 0
102 0
99 0
99 0
96 0
96 0
96 0
93 0
93 0
93 0
93 50
96 100
96 150
99 450
102 550
108 500

147 750
141 750
135 500
129 400
123 150
120 0
117 0
114 0
111 0
111 0
108 0
105 0
105 0
105 0
105 0
105 0
105 0
105 50
102 100
102 150
105 450
105 550
108 500
114 450

135 750
132 500
126 400
120 150
117 0
114 0
111 0
108 0
105 0
105 0
102 0
102 0
99 0
99 0
99 0
99 0
96 50
99 100
99 150
99 450
102 550
105 500
108 450
114 600

129 500
126 400
120 150
117 0
114 0
111 0
108 0
105 0
102 0
99 0
99 0
96 0
96 0
93 0
93 0
93 50
90 100
90 150
90 450
90 550
90 500
90 450
93 600
93 250

135 400
132 150
126 0
123 0
120 0
117 0
114 0
111 0
111 0
111 0
108 0
105 0
102 0
102 0
99 50
99 100
99 150
99 450
99 550
99 500
96 450
96 600
96 250
96 150

99 150
96 0
93 0
93 0
90 0
87 0
87 0
84 0
84 0
84 0
84 0
81 0
81 0
81 50
81 100
81 150
81 450
81 550
84 500
84 450
87 600
90 250
93 150
96 100

108 0
105 0
102 0
99 0
96 0
93 0
90 0
90 0
90 0
87 0
87 0
87 0
84 50
84 100
84 150
84 450
84 550
84 500
87 450
87 600
90 250
93 150
96 100
102 50

111 0
108 0
102 0
99 0
96 0
93 0
90 0
90 0
87 0
87 0
84 0
84 50
84 100
84 150
84 450
84 550
84 500
84 450
84 600
84 250
87 150
90 100
96 50
102 0

126 0
120 0
117 0
114 0
111 0
108 0
105 0
102 0
99 0
99 0
96 50
96 100
93 150
93 450
93 550
93 500
93 450
93 600
93 250
96 150
99 100
102 50
108 0
111 0

147 0
141 0
135 0
132 0
129 0
129 0
126 0
123 0
120 0
117 50
114 100
111 150
111 450
108 550
108 500
108 450
105 600
105 250
105 150
105 100
105 50
108 0
114 0
117 0

189 0
183 0
177 0
171 0
165 0
159 0
153 0
150 0
144 50
141 100
141 150
135 450
132 550
129 500
126 450
123 600
123 250
120 150
120 100
120 50
117 0
117 0
117 0
114 0

186 0
180 0
174 0
165 0
159 0
153 0
147 0
141 50
138 100
135 150
132 450
129 550
126 500
126 450
123 600
123 250
120 150
120 100
117 50
117 0
117 0
117 0
114 0
114 0

177 0
171 0
168 0
162 0
156 0
150 0
147 50
141 100
138 150
135 450
132 550
129 500
129 450
126 600
126 250
123 150
123 100
120 50
120 0
120 0
117 0
120 0
123 0
126 0

207 0
201 0
192 0
189 0
183 0
177 50
174 100
171 150
168 450
165 550
162 500
159 450
159 600
156 250
156 150
153 100
150 50
147 0
147 0
147 0
150 0
153 0
156 0
159 0

177 0
174 0
165 0
159 0
153 50
147 100
141 150
138 450
135 550
132 500
132 450
132 600
129 250
126 150
126 100
123 50
120 0
120 0
120 0
120 0
123 0
123 0
126 0
132 0

165 0
159 0
153 0
147 50
144 100
141 150
138 450
135 550
135 500
132 450
132 600
132 250
129 150
126 100
123 50
123 0
123 0
123 0
123 0
123 0
123 0
126 0
129 0
135 0

141 0
135 0
132 50
129 100
126 150
123 450
120 550
117 500
114 450
114 600
111 250
111 150
108 100
108 50
105 0
105 0
105 0
105 0
108 0
108 0
111 0
114 0
117 0
123 0

135 0
132 50
126 100
123 150
117 450
114 550
111 500
108 450
105 600
105 250
105 150
102 100
102 50
99 0
99 0
99 0
96 0
96 0
96 0
99 0
99 0
99 0
99 0
99 0

129 50
126 100
123 150
120 450
117 550
117 500
111 450
111 600
108 250
105 150
105 100
105 50
102 0
102 0
99 0
99 0
99 0
99 0
99 0
99 0
99 0
99 0
96 0
99 0

123 100
117 150
111 450
108 550
105 500
102 450
99 600
99 250
96 150
96 100
93 50
93 0
90 0
90 0
90 0
90 0
87 0
90 0
90 0
90 0
93 0
96 0
102 0
108 100

24 150
51 450
75 550
99 500
96 450
96 600
93 250
90 150
87 100
87 50
87 0
87 0
87 0
84 0
84 0
81 0
81 0
84 0
84 0
87 0
90 0
93 0
96 100
102 300

24 450
51 550
75 500
99 450
99 600
96 250
93 150
90 100
90 50
90 0
90 0
87 0
87 0
84 0
84 0
84 0
84 0
87 0
87 0
87 0
90 0
93 100
99 300
105 550

